Acreage,Region,County,Total,year,month,Fatalities,Injuries,Homes Lost,Homes Threatened,Other Structures Lost,Other Structures Threatened,duration,oil,Complex Type,Reporting Ranger,Fire Report Method,Ownership,Latitude,Longitude
0.2,3,Sullivan,0.0,2014,6,0,0,0,0,0,0,0.0,1,5.0,"Quinn,Logan T",911 Dispatch,Private Property,41.729,-74.62340999999998
0.2,1,Suffolk,0.0,2014,6,0,0,0,0,0,0,1.0,6,5.0,"Pries,Joseph M",DEC Dispatch,Wildlife Management Area,40.88588,-72.64433000000002
0.1,4,Columbia,0.0,2014,6,0,0,0,0,0,0,0.0,5,5.0,"Kittle,Darryl J",911 Dispatch,State Forest/RF Area,42.31344,-73.42582
0.9,1,Suffolk,0.0,2014,7,0,0,0,0,0,0,3.0,6,4.0,"Gallagher,Bryan ",911 Dispatch,Wildlife Management Area,40.87521,-72.64514
0.1,5,Washington,0.0,2014,7,0,0,0,0,0,0,0.0,1,5.0,"Kabrehl,Charles J",911 Dispatch,Forest Preserve,43.53725,-73.6165
0.1,5,Hamilton,0.0,2014,7,0,0,0,0,0,0,1.0,1,5.0,"Waters,James ",911 Dispatch,Forest Preserve,43.90951,-74.4524
0.1,5,Hamilton,0.0,2014,8,0,0,0,0,0,0,4.0,8,5.0,"Ploss,John ",Landowner,Forest Preserve,43.25273,-74.31565
2.8,1,Suffolk,0.0,2014,8,0,0,0,0,0,0,4.0,9,5.0,"Pries,Joseph M",DEC Dispatch,Other Government,40.76912,-73.25681999999998
1.2,1,Suffolk,0.0,2014,8,0,0,0,0,0,0,2.0,4,5.0,"Pries,Joseph M",State Police,Federal Lands,40.66235,-73.08034
3.0,3,Orange,708.0,2014,8,0,0,0,0,0,0,5.0,8,5.0,"Sabo,Scott L",911 Dispatch,Private Property,41.33007,-74.21534
0.4,1,Suffolk,0.0,2014,8,0,0,0,0,0,0,4.0,8,5.0,"Lunt,Chester A",911 Dispatch,Private Property,40.81727,-72.81685999999998
0.1,1,Suffolk,0.0,2014,9,0,0,0,0,0,0,1.0,8,5.0,"Lunt,Chester A",Ranger Patrol,Forest Preserve,40.89129000000001,-72.74212
0.1,6,St. Lawrence,0.0,2014,9,0,0,0,0,0,0,2.0,8,5.0,"Black,Corenne L",Other,Forest Preserve,44.07289,-74.80861
0.3,5,Franklin,0.0,2014,9,0,0,0,0,0,0,4.0,1,4.0,"VanLaer,Scott L",DEC Dispatch,Private Property,44.28589,-74.13438000000002
0.1,5,Warren,0.0,2014,9,0,0,0,0,0,0,0.0,2,5.0,"Kabrehl,Charles J",Ranger Patrol,Forest Preserve,43.64821,-73.87206
2.0,5,Warren,0.0,2014,9,0,0,0,0,0,0,8.0,8,4.0,"Donegan,Evan F",911 Dispatch,Private Property,43.4088,-73.68284
0.1,6,Herkimer,0.0,2014,9,0,0,0,0,0,0,2.0,8,5.0,"Evans,Luke ",Ranger Patrol,Forest Preserve,43.89032,-75.07584
0.1,5,Franklin,0.0,2014,9,0,0,0,0,0,0,1.0,8,5.0,"Edmunds,Thomas R",DEC Dispatch,Forest Preserve,44.33206,-74.40252
0.1,5,Franklin,0.0,2014,9,0,0,0,0,0,0,1.0,8,5.0,"Dominesey,Megan M",DEC Dispatch,Forest Preserve,44.24968,-74.23942
1.0,3,Dutchess,0.0,2014,10,0,0,0,0,0,0,1.0,5,5.0,"Bills,Aimee T",911 Dispatch,Private Property,41.75703,-73.80496
0.1,6,St. Lawrence,0.0,2014,10,0,0,0,0,0,0,0.0,8,5.0,"Benzel,William ",Other,Forest Preserve,44.16795,-74.83538
2.0,5,Washington,0.0,2015,4,0,0,0,0,0,0,0.0,1,5.0,"Solan,John X",911 Dispatch,Private Property,42.94564,-73.60707
17.0,4,Albany,0.0,2014,10,0,0,0,0,0,0,0.0,5,5.0,"Seeley,Jason J",Ranger Patrol,Other Government,42.71575,-73.86559
0.3,3,Orange,48.0,2014,10,0,0,0,0,0,0,6.0,9,5.0,"Parlier,Philip J",911 Dispatch,Private Property,41.25373,-74.28262
0.3,8,Steuben,0.0,2014,10,0,0,0,0,0,0,1.0,8,5.0,"Staples,Anne M",911 Dispatch,State Forest/RF Area,42.17611,-77.1738
0.1,5,Franklin,0.0,2014,10,0,0,0,0,0,0,1.0,1,5.0,"Dominesey,Megan M",Other,Forest Preserve,44.25965,-74.2447
1.0,4,Rensselaer,0.0,2014,10,0,0,0,0,0,0,0.0,8,4.0,"Hess,Joseph C",911 Dispatch,State Forest/RF Area,42.69087,-73.31276
0.3,5,Franklin,0.0,2014,10,0,0,0,0,0,0,1.0,5,5.0,"Dominesey,Megan M",911 Dispatch,Forest Preserve,44.30993,-74.17058
0.2,4,Greene,0.0,2014,10,0,0,0,0,0,0,0.0,8,5.0,"Dawson,Robert B",911 Dispatch,Private Property,42.24337,-74.35583000000003
0.4,9,Cattaraugus,0.0,2014,10,0,0,0,0,0,0,0.0,8,5.0,"Krulish,Wayne ",911 Dispatch,Private Property,42.48291,-78.47569
0.4,5,Franklin,0.0,2014,10,0,0,0,0,0,0,6.0,1,5.0,"Edmunds,Thomas R",911 Dispatch,Forest Preserve,44.30953,-74.39166
0.6,5,Saratoga,0.0,2014,10,0,0,0,0,0,0,2.0,8,5.0,"Goetke,Anthony G",Other,State Forest/RF Area,43.15593,-73.7939
4.0,1,Suffolk,0.0,2014,10,0,0,0,0,0,0,1.0,1,5.0,"Gallagher,Bryan ",DEC Dispatch,State Forest/RF Area,40.91229000000001,-72.87312
0.1,5,Essex,0.0,2014,10,0,0,0,0,0,0,21.0,8,5.0,"Jeffery,Delbert W",DEC Dispatch,Forest Preserve,43.88029,-74.24575
0.1,5,Franklin,0.0,2014,11,0,0,0,0,0,0,0.0,1,5.0,"Evans,Peter H",State Police,Private Property,44.43818,-74.24781999999998
0.1,5,Franklin,0.0,2014,11,0,0,0,0,0,0,1.0,9,5.0,"Edmunds,Thomas R",Landowner,Forest Preserve,44.33258,-74.15751
16.5,5,Washington,0.0,2014,11,0,0,0,0,0,0,6.0,8,5.0,"Goetke,Anthony G",911 Dispatch,Private Property,43.48473,-73.55928
173.0,5,Warren,0.0,2014,11,0,0,0,0,0,0,6.0,8,4.0,"Kabrehl,Charles J",911 Dispatch,Private Property,43.36673,-73.75448
8.5,4,Delaware,0.0,2014,11,0,0,0,0,0,0,2.0,9,5.0,"Seeley,Jason J",911 Dispatch,Private Property,41.88524,-75.08841
31.0,9,Cattaraugus,0.0,2014,11,0,0,0,0,0,0,1.0,9,5.0,"Krulish,Wayne ",911 Dispatch,OPR&HP (State Parks),42.00887,-78.9426
6.0,7,Chenango,0.0,2014,11,0,0,0,0,0,0,2.0,1,4.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.21551,-75.47932
5.0,3,Orange,0.0,2014,11,0,0,0,0,0,0,1.0,9,5.0,"Parlier,Philip J",911 Dispatch,Private Property,41.39256,-74.70419
0.5,3,Sullivan,0.0,2014,11,0,0,0,1,1,0,0.0,1,5.0,"Quinn,Logan T",911 Dispatch,Private Property,41.68942,-74.94629
35.0,3,Sullivan,0.0,2014,11,0,0,0,0,2,0,2.0,9,5.0,"Quinn,Logan T",911 Dispatch,Private Property,41.70555,-74.51195
16.2,4,Greene,0.0,2015,4,0,0,0,1,0,0,1.0,9,4.0,"Nelson,Christine X",911 Dispatch,Private Property,42.18828,-73.94631
0.3,3,Orange,0.0,2015,4,0,0,0,0,0,0,0.0,1,5.0,"Sabo,Scott L",911 Dispatch,Private Property,41.46641,-74.09619
0.2,3,Orange,0.0,2015,4,0,0,0,0,0,0,0.0,3,5.0,"Sabo,Scott L",911 Dispatch,Private Property,41.47144,-74.06775
1.5,7,Tioga,0.0,2015,4,0,0,0,0,0,0,1.0,2,4.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.08352,-76.30396999999998
9.4,3,Rockland,0.0,2015,4,0,0,0,0,0,0,2.0,1,5.0,"Sabo,Scott L",911 Dispatch,OPR&HP (State Parks),41.14533,-74.17855
1.0,3,Orange,0.0,2015,4,0,0,0,0,0,0,0.0,9,5.0,"Sabo,Scott L",911 Dispatch,Private Property,41.56718,-74.35479000000002
11.0,1,Suffolk,0.0,2015,4,0,0,0,0,0,0,3.0,9,4.0,"Gallagher,Bryan ",911 Dispatch,Other Government,40.89752,-72.60401
5.4,8,Steuben,0.0,2015,4,0,0,0,0,0,0,0.0,1,5.0,"Meehan,William X",Ranger Patrol,State Forest/RF Area,42.17775,-77.34948
4.5,1,Suffolk,0.0,2015,4,0,0,0,0,0,0,1.0,8,5.0,"Lunt,Chester A",911 Dispatch,Private Property,40.95188,-72.35078
3.5,3,Ulster,0.0,2015,4,0,0,0,0,0,0,0.0,7,5.0,"Sabo,Scott L",911 Dispatch,Private Property,41.65065,-74.16691999999998
39.3,8,Steuben,217.63,2015,4,0,0,0,0,0,0,1.0,1,4.0,"Richter,Daniel E",Ranger Patrol,Wildlife Management Area,42.17775,-77.34948
3.0,5,Washington,0.0,2015,4,0,0,0,0,0,0,1.0,8,5.0,"Schwab,Werner J",911 Dispatch,Private Property,43.15256,-73.44901999999998
8.7,4,Schoharie,0.0,2015,4,0,0,0,0,1,0,0.0,9,4.0,"Geesler,Sarah B",911 Dispatch,Private Property,42.60783,-74.46555
1.8,7,Broome,0.0,2015,4,0,0,0,0,0,0,0.0,1,4.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.0065,-75.69145
0.3,3,Sullivan,0.0,2015,4,0,0,0,0,0,0,0.0,1,5.0,"Virkler,Alexander R",911 Dispatch,Private Property,41.58861,-74.46609000000002
0.3,3,Sullivan,0.0,2015,4,0,0,0,0,0,0,0.0,1,5.0,"Virkler,Alexander R",911 Dispatch,Wildlife Management Area,41.54191,-74.50179
0.3,5,Essex,0.0,2015,4,0,0,0,0,0,0,1.0,7,5.0,"Praczkajlo,Robert ",911 Dispatch,Private Property,44.24999,-73.7825
2.0,5,Warren,0.0,2015,4,0,0,0,0,0,0,0.0,9,5.0,"Schroeder,Rick A",Ranger Patrol,Private Property,43.5035,-73.8028
9.3,3,Dutchess,0.0,2015,4,0,0,0,0,0,0,1.0,8,5.0,"Davey,Nancy H",911 Dispatch,Private Property,41.61612,-73.84
17.1,5,Saratoga,0.0,2015,4,0,0,0,0,0,0,6.0,8,4.0,"Goetke,Anthony G",Ranger Patrol,Private Property,42.93262,-73.80319
0.2,3,Sullivan,0.0,2015,4,0,0,0,0,0,0,0.0,1,5.0,"Virkler,Alexander R",911 Dispatch,Private Property,41.69768,-74.95496
6.0,3,Ulster,0.0,2015,4,0,0,0,0,0,0,1.0,9,5.0,"Slade,Kevin M",911 Dispatch,Private Property,42.13105,-73.97474
17.6,3,Ulster,0.0,2015,4,0,0,0,0,0,0,4.0,9,4.0,"Slade,Kevin M",911 Dispatch,Forest Preserve,41.97641,-74.0248
0.8,4,Albany,0.0,2015,4,0,0,0,0,0,0,0.0,8,5.0,"Seeley,Jason J",Fire Department,OPR&HP (State Parks),42.63847,-74.01238000000002
0.2,6,St. Lawrence,0.0,2015,4,0,0,0,0,0,0,0.0,1,5.0,"Benzel,William ",Ranger Patrol,Private Property,44.22048,-74.83471
0.8,4,Albany,0.0,2015,4,0,0,0,0,0,0,0.0,8,5.0,"Hess,Joseph C",911 Dispatch,Private Property,42.44696,-74.03588
0.3,3,Sullivan,0.0,2015,4,0,0,0,0,0,0,0.0,7,5.0,"Virkler,Alexander R",911 Dispatch,Private Property,41.60881,-74.55152
0.6,4,Greene,0.0,2015,4,0,0,0,0,0,0,0.0,8,5.0,"Dawson,Robert B",911 Dispatch,Private Property,42.37558,-74.04868
21.4,3,Putnam,0.0,2015,4,0,0,0,0,0,0,2.0,9,5.0,"Parlier,Philip J",911 Dispatch,Private Property,41.50266,-73.77863
2.2,4,Greene,0.0,2015,4,0,0,0,0,0,0,0.0,8,4.0,"Nelson,Christine X",911 Dispatch,Private Property,42.33117,-74.0621
7.8,4,Columbia,0.0,2015,4,0,0,0,0,0,0,1.0,1,4.0,"DiCintio,Chris A",911 Dispatch,Private Property,42.387,-73.41293
4.0,4,Rensselaer,0.0,2015,4,0,0,0,0,0,0,1.0,1,4.0,"Hess,Joseph C",911 Dispatch,Private Property,42.67562,-73.36838
0.3,5,Warren,0.0,2015,4,0,0,0,0,0,0,2.0,8,5.0,"Perryman,Arthur C",911 Dispatch,Forest Preserve,43.62975,-73.60781999999998
2.0,3,Orange,0.0,2015,4,0,0,0,0,0,0,0.0,1,5.0,"Sabo,Scott L",DEC Dispatch,Private Property,41.36509,-74.67600999999998
1.5,8,Ontario,0.0,2015,4,0,0,0,0,0,0,0.0,9,5.0,"Dormer,Patrick G",911 Dispatch,Private Property,42.62844000000001,-77.45300999999998
2.8,7,Broome,0.0,2015,4,0,0,0,0,0,0,0.0,8,4.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.19986,-75.95295
1.9,6,St. Lawrence,0.0,2015,4,0,0,0,0,0,0,1.0,1,5.0,"Thomes,Howard F",Ranger Patrol,Private Property,44.19081,-75.30778000000002
2.0,4,Delaware,0.0,2015,4,0,0,0,0,0,0,1.0,8,5.0,"Morse,Robert K",911 Dispatch,Private Property,42.03675,-74.90633000000003
1.5,7,Chenango,0.0,2015,4,0,0,0,0,0,0,0.0,8,5.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.36603,-75.63995
38.6,4,Schoharie,0.0,2015,4,0,0,0,0,0,0,2.0,1,4.0,"Geesler,Sarah B",911 Dispatch,Private Property,42.58669,-74.30254000000002
7.0,8,Steuben,503.97,2015,4,0,0,0,0,0,0,1.0,8,4.0,"Carpenter,Timothy J",911 Dispatch,Private Property,42.1747,-77.14888
0.1,5,Washington,0.0,2015,4,0,0,0,0,0,0,0.0,8,5.0,"Schwab,Werner J",911 Dispatch,Private Property,43.2805,-73.49584
39.0,3,Orange,0.0,2015,4,0,0,0,0,0,0,3.0,1,5.0,"Parlier,Philip J",Other,OPR&HP (State Parks),41.26164,-74.13091
7.0,8,Chemung,0.0,2015,4,0,0,0,0,0,0,1.0,8,5.0,"Meehan,William X",911 Dispatch,Private Property,42.25202,-76.93857
19.0,1,Suffolk,0.0,2015,4,0,0,0,0,0,0,2.0,6,4.0,"Pries,Joseph M",Other,State Forest/RF Area,40.78363,-73.30743000000002
0.1,3,Sullivan,0.0,2015,4,0,0,0,0,0,0,0.0,2,5.0,"Quinn,Logan T",911 Dispatch,Private Property,41.59671,-74.49756
33.1,8,Monroe,0.0,2015,4,0,0,0,0,0,0,0.0,3,4.0,"Carpenter,Timothy J",Ranger Patrol,Unique Area,42.95805,-77.68496
0.3,3,Sullivan,0.0,2015,4,0,0,0,0,0,0,0.0,7,5.0,"Quinn,Logan T",911 Dispatch,Other Government,41.57767,-74.47846
31.0,3,Orange,12.0,2015,4,0,0,0,0,0,0,0.0,3,5.0,"Parlier,Philip J",911 Dispatch,Private Property,41.37668,-74.24185
6.0,2,Richmond,0.0,2015,4,0,0,0,0,0,0,1.0,3,5.0,"Martin,Russell P",Other,Other Government,40.58798,-74.18335
1.5,3,Orange,9.0,2015,4,0,0,0,0,0,0,1.0,7,5.0,"Parlier,Philip J",DEC Dispatch,OPR&HP (State Parks),41.38872,-74.12832
0.2,3,Orange,0.0,2015,4,0,0,0,0,0,0,1.0,8,5.0,"Sabo,Scott L",911 Dispatch,Other Government,41.26041,-74.15852
0.5,5,Washington,0.0,2015,4,0,0,0,0,0,0,1.0,5,5.0,"Schwab,Werner J",911 Dispatch,Federal Lands,42.99924,-73.37998
6.0,3,Putnam,0.0,2015,4,0,0,0,0,0,0,3.0,1,5.0,"Davey,Nancy H",911 Dispatch,Private Property,41.41057,-73.74139
1.9,5,Fulton,0.0,2015,4,0,0,0,0,0,0,1.0,2,3.0,"Kerr,Ian M",Ranger Patrol,Private Property,43.11228,-74.36655999999998
2.9,6,Lewis,0.0,2015,4,0,0,0,0,0,0,1.0,2,5.0,"Candee,Martin ",Other,State Forest/RF Area,43.84101,-75.67039
0.3,3,Sullivan,0.0,2015,4,0,0,0,0,0,0,0.0,2,5.0,"Virkler,Alexander R",911 Dispatch,Private Property,41.74358,-74.94526
0.2,3,Sullivan,0.0,2015,4,0,0,0,0,0,0,0.0,8,5.0,"Virkler,Alexander R",911 Dispatch,Private Property,41.68015,-74.63472
6.4,9,Cattaraugus,0.0,2015,4,0,1,0,0,0,0,1.0,9,4.0,"Krulish,Wayne ",Sheriff,OPR&HP (State Parks),42.11571,-78.6722
15.0,4,Albany,0.0,2015,4,0,0,0,0,0,0,1.0,1,5.0,"DiCintio,Chris A",Other,Unique Area,42.70036,-73.86165
22.6,4,Albany,0.0,2015,4,0,0,0,0,0,0,1.0,9,5.0,"DiCintio,Chris A",Other,Unique Area,42.7174,-73.8852
47.0,4,Albany,0.0,2015,5,0,0,0,0,0,0,1.0,9,5.0,"DiCintio,Chris A",Other,Unique Area,42.7085,-73.88306
2.5,5,Saratoga,0.0,2015,5,0,0,0,0,0,0,2.0,7,2.0,"Goetke,Anthony G",Sheriff,Private Property,43.10257,-73.83108
0.4,7,Oswego,0.0,2015,5,0,0,0,0,0,0,0.0,3,5.0,"Jackson,Scott ",911 Dispatch,Wildlife Management Area,43.2476,-76.07109
7.0,7,Broome,0.0,2015,5,0,0,0,0,0,0,2.0,8,4.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.03256,-75.72400999999998
2.1,5,Fulton,0.0,2015,5,0,0,0,0,0,0,2.0,8,5.0,"Kallen,David A",DEC Dispatch,Private Property,43.09063,-74.21526999999998
0.8,5,Saratoga,0.0,2015,5,0,0,0,0,0,0,1.0,8,2.0,"Goetke,Anthony G",Sheriff,Private Property,42.85062,-73.68414
0.5,5,Fulton,0.0,2015,5,0,0,0,0,0,0,0.0,8,5.0,"Ploss,John ",911 Dispatch,Private Property,43.05158,-74.41331
2759.0,3,Sullivan,100005.0,2015,5,0,3,0,89,0,0,8.0,9,2.0,"Virkler,Alexander R",911 Dispatch,State Forest/RF Area,41.6136,-74.43590999999998
0.3,3,Sullivan,0.0,2015,5,0,0,0,0,0,0,0.0,7,5.0,"Quinn,Logan T",911 Dispatch,Private Property,41.54271,-74.8003
9.8,7,Onondaga,0.0,2015,5,0,0,0,1,0,0,0.0,9,4.0,"Jackson,Scott ",911 Dispatch,Private Property,43.22917,-76.34958
4.8,4,Delaware,0.0,2015,5,0,0,0,0,0,0,2.0,9,5.0,"Bink,Joseph L",Landowner,Private Property,42.27797,-74.93182
0.3,9,Cattaraugus,0.0,2015,5,0,0,0,0,0,0,0.0,3,4.0,"Rogers,Robert C",911 Dispatch,Private Property,42.48476,-78.59045
5.1,7,Chenango,0.0,2015,5,0,0,0,0,0,0,2.0,8,5.0,"Burkholder,Michael W",Sheriff,Private Property,42.6701,-75.39714000000002
0.6,7,Broome,0.0,2015,5,0,0,0,0,0,0,0.0,8,5.0,"Oldroyd,Jeremy M",911 Dispatch,State Forest/RF Area,42.38578,-75.87325
0.1,5,Warren,0.0,2015,5,0,0,0,0,0,0,0.0,9,5.0,"Schroeder,Rick A",Fire Department,Forest Preserve,43.62355,-73.60857
0.1,5,Warren,0.0,2015,5,0,0,0,0,0,0,0.0,9,5.0,"Schroeder,Rick A",Fire Department,Forest Preserve,43.64956,-73.60159
0.1,5,Warren,0.0,2015,5,0,0,0,0,0,0,0.0,8,5.0,"Schroeder,Rick A",Fire Department,Forest Preserve,43.65662,-73.59380999999998
0.1,5,Warren,0.0,2015,5,0,0,0,0,0,0,0.0,9,5.0,"Schroeder,Rick A",Fire Department,Forest Preserve,43.66212,-73.55927
14.0,7,Tioga,0.0,2015,5,0,0,0,0,0,0,0.0,9,5.0,"Oldroyd,Joan T",911 Dispatch,Private Property,42.03578,-76.23451
21.1,3,Dutchess,0.0,2015,5,0,0,0,0,0,0,3.0,9,5.0,"Davey,Nancy H",Other,Private Property,41.55598,-73.67014
21.0,6,St. Lawrence,0.0,2015,5,0,0,0,0,0,0,4.0,3,5.0,"Benzel,William ",911 Dispatch,Private Property,44.42855,-74.6239
5.0,5,Clinton,0.0,2015,5,0,0,0,0,0,0,2.0,8,4.0,"Russell,David G",911 Dispatch,Private Property,44.92848,-73.48
4.6,4,Schoharie,0.0,2015,5,0,0,0,0,0,0,3.0,9,4.0,"Geesler,Sarah B",911 Dispatch,State Forest/RF Area,42.51423,-74.48963
5.5,5,Clinton,0.0,2015,5,0,0,0,0,0,0,0.0,9,5.0,"Fox,Daniel ",911 Dispatch,Private Property,44.69141,-73.70459
5.0,5,Saratoga,0.0,2015,5,0,0,0,0,0,0,2.0,9,4.0,"Goetke,Anthony G",911 Dispatch,Private Property,43.11145,-74.00198
0.8,9,Cattaraugus,0.0,2015,5,0,0,0,0,0,0,0.0,1,4.0,"Rogers,Robert C",911 Dispatch,Private Property,42.46507,-78.44811999999997
2.6,4,Delaware,0.0,2015,5,0,0,0,0,0,0,1.0,9,5.0,"Bink,Joseph L",911 Dispatch,Private Property,42.15126,-74.49795999999998
9.0,4,Columbia,0.0,2015,5,0,0,0,0,0,1,1.0,5,4.0,"Dawson,Robert B",911 Dispatch,Private Property,42.18546,-73.54997
1.2,7,Chenango,0.0,2015,5,0,0,0,0,0,0,1.0,8,5.0,"Burkholder,Michael W",Sheriff,Private Property,42.65402,-75.44081
5.5,5,Saratoga,0.0,2015,5,0,0,0,0,0,0,2.0,9,5.0,"LaPierre,Joseph J",911 Dispatch,Private Property,43.13771,-73.86135
3.5,8,Steuben,0.0,2015,5,0,0,0,0,0,0,3.0,8,4.0,"Staples,Anne M",911 Dispatch,Private Property,42.21459,-76.9844
1.0,5,Hamilton,0.0,2015,5,0,0,0,0,0,0,2.0,9,5.0,"Ploss,John ",911 Dispatch,Forest Preserve,43.40884000000001,-74.55983
14.9,9,Chautauqua,0.0,2015,5,0,0,0,0,0,0,3.0,8,4.0,"Pachan,David L",911 Dispatch,State Forest/RF Area,42.12221,-79.492
1.0,4,Greene,0.0,2015,5,0,0,0,0,0,0,0.0,8,5.0,"Dawson,Robert B",911 Dispatch,Private Property,42.42717,-74.05966
6.7,2,Kings,0.0,2015,5,0,0,0,0,0,0,2.0,3,4.0,"Martin,Russell P",Supervisor,Other Government,40.59937,-73.90966
2.9,5,Franklin,0.0,2015,5,0,0,0,0,0,0,1.0,8,5.0,"Gliddi,Thomas ",911 Dispatch,Private Property,44.91576,-74.56569
146.0,4,Greene,0.0,2015,5,0,0,0,2,0,2,11.0,9,3.0,"Breigle,Jeffrey ",911 Dispatch,Forest Preserve,42.13264,-74.23713000000002
17.0,7,Chenango,759.0,2015,5,0,0,0,0,0,0,2.0,1,4.0,"Oldroyd,Joan T",911 Dispatch,State Forest/RF Area,42.4722,-75.81262
1.3,5,Franklin,0.0,2015,5,0,0,0,0,0,0,1.0,8,5.0,"Gliddi,Thomas ",911 Dispatch,Private Property,44.88214,-74.29921999999998
0.8,5,Hamilton,0.0,2015,5,0,0,0,0,0,0,1.0,8,5.0,"Zurek,Robert ",Fire Department,Private Property,43.85473,-74.41783000000002
2.1,8,Livingston,0.0,2015,5,0,0,0,0,0,0,0.0,8,4.0,"Cordell,Daniel S",911 Dispatch,Private Property,42.59521,-77.51898
14.0,5,Warren,0.0,2015,5,0,0,0,0,0,0,9.0,9,5.0,"Kabrehl,Charles J",911 Dispatch,Private Property,43.29313,-73.78275
0.5,5,Essex,0.0,2015,5,0,0,0,0,0,0,4.0,7,5.0,"Deslauriers,Jacob P",911 Dispatch,Forest Preserve,43.79282,-73.95778
53.4,7,Broome,729.0,2015,5,0,0,0,0,0,0,3.0,9,4.0,"Burkholder,Michael W",911 Dispatch,Private Property,42.15624,-75.87039
60.0,5,Essex,0.0,2015,5,0,0,1,1,0,0,11.0,3,4.0,"Baldwin,Benjamin C",911 Dispatch,Private Property,43.96274,-74.04002
9.8,5,Hamilton,0.0,2015,5,0,0,0,0,0,0,3.0,8,5.0,"Thompson,Michael W",911 Dispatch,Forest Preserve,43.30388,-74.18361
0.5,5,Warren,0.0,2015,5,0,0,0,0,0,0,2.0,8,5.0,"Laczko,Jaime ",911 Dispatch,Private Property,43.26905,-73.74039
0.1,5,Essex,0.0,2015,5,0,0,0,0,0,0,1.0,1,5.0,"Baldwin,Benjamin C",911 Dispatch,Forest Preserve,43.97751,-74.14304
0.1,3,Sullivan,0.0,2015,5,0,0,0,0,0,0,0.0,9,5.0,"Quinn,Logan T",911 Dispatch,Private Property,41.72303,-74.60382
0.3,3,Sullivan,0.0,2015,5,0,0,0,0,0,0,0.0,9,5.0,"Quinn,Logan T",911 Dispatch,Other Government,41.57912,-74.47643000000002
2.2,4,Delaware,0.0,2015,5,0,0,0,0,0,0,0.0,7,5.0,"Chappell,Michael C",911 Dispatch,State Forest/RF Area,42.19967000000001,-75.30467
1.0,6,Herkimer,0.0,2015,5,0,0,0,0,0,0,1.0,8,4.0,"Scanlon,John ",Ranger Patrol,Private Property,43.82469,-74.97095999999998
0.5,7,Broome,0.0,2015,5,0,0,0,0,0,0,0.0,7,5.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.1637,-75.80796
0.5,3,Ulster,0.0,2015,5,0,0,0,0,0,0,2.0,1,5.0,"Ellenbogen,Marie C",Supervisor,Private Property,41.90941,-74.1008
0.1,4,Rensselaer,0.0,2015,5,0,0,0,0,0,0,0.0,8,5.0,"Hess,Joseph C",Ranger Patrol,Private Property,42.73646,-73.59531
0.3,3,Sullivan,0.0,2015,5,0,0,0,0,0,0,0.0,1,5.0,"Quinn,Logan T",911 Dispatch,Private Property,41.45143,-74.87193
6.8,5,Franklin,0.0,2015,5,0,0,0,0,0,0,6.0,9,5.0,"Dominesey,Megan M",911 Dispatch,Private Property,44.49274000000001,-74.15545999999998
1.0,3,Dutchess,0.0,2015,5,0,0,0,0,0,0,0.0,7,5.0,"Bills,Aimee T",911 Dispatch,Private Property,41.76609000000001,-73.86934000000002
5.0,4,Albany,0.0,2015,5,0,0,0,0,0,0,2.0,7,5.0,"Kittle,Darryl J",911 Dispatch,Other Government,42.7341,-73.92057
42.0,4,Albany,0.0,2015,5,0,0,0,0,0,0,3.0,5,2.0,"Hess,Joseph C",Ranger Patrol,Other Government,42.70695,-73.73174
2.0,6,St. Lawrence,0.0,2015,5,0,0,0,0,0,0,1.0,5,1.0,"Black,Corenne L",911 Dispatch,Wildlife Management Area,44.54665,-75.01836999999998
0.1,5,Warren,0.0,2015,5,0,0,0,0,0,0,1.0,8,5.0,"Donegan,Evan F",911 Dispatch,Forest Preserve,43.57936,-73.58991999999998
1.1,5,Warren,0.0,2015,5,0,0,0,0,0,0,3.0,8,5.0,"Kabrehl,Charles J",911 Dispatch,Forest Preserve,43.40175,-73.87899999999998
1.2,3,Sullivan,0.0,2015,5,0,0,0,0,0,0,1.0,7,5.0,"Quinn,Logan T",911 Dispatch,Private Property,41.51275,-74.55462
1.2,6,St. Lawrence,0.0,2015,5,0,0,0,0,0,0,0.0,7,5.0,"Benzel,William ",911 Dispatch,Private Property,44.29316,-74.82441999999998
23.7,9,Cattaraugus,0.0,2015,5,0,0,0,0,0,0,4.0,9,4.0,"Rogers,Robert C",911 Dispatch,Native American Lands,42.13318,-78.79503000000003
0.5,4,Columbia,0.0,2015,5,0,0,0,0,0,0,0.0,6,4.0,"Hess,Joseph C",911 Dispatch,Private Property,42.42096,-73.70434
0.1,1,Suffolk,0.0,2015,5,0,0,0,0,0,0,1.0,8,5.0,"Lunt,Chester A",Fire Department,Private Property,40.89026,-72.77837
3.2,2,Richmond,0.0,2015,5,0,0,0,0,0,0,1.0,3,4.0,"Martin,Russell P",Local P.D.,Other Not Classified,40.59065,-74.07117
